bank code,bank name,branch code,sub branch code,branch name,address,city,zipcode,pob,telephone,handicap accessible,day closed,branch type,teller services,mortgage consulting,financial entities services,financial entities accounts,merge bank,merge branch,X coordinate,Y coordinate,open date,close date
10,"בנק לאומי לישראל בע""מ",696,,"מרכז בנקאות ראשל""צ",טוליפמן 7 ללא,ראשון לציון,7536406,0,03-9545522,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,31.983142,34.812685,08/11/2011,
10,"בנק לאומי לישראל בע""מ",698,,עסקים ספיר,מרכז מסחרי ספיר 0 צומת כוכב יאיר צור יגאל,כוכב יאיר,4486200,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.220385,34.982082,12/07/2011,
10,"בנק לאומי לישראל בע""מ",701,,לאומי טוטאל דיגיטל,טוליפמן 7 ללא,ראשון לציון,7536406,0,03-9545522,כן,יום ש,סניף דיגיטלי,לא,לא,לא,לא,,,31.983142,34.812685,02/12/2012,
10,"בנק לאומי לישראל בע""מ",702,,עסקים מבואות חיפה,פלימן 4 בנכס סניף קניון חיפה לשעבר,חיפה,3508416,0,03-9545522,כן,יום ו,מיוחד,לא,כן,לא,לא,,,32.78983,34.96377,01/02/1949,
10,"בנק לאומי לישראל בע""מ",705,,קרית מוצקין,שדרות משה גושן 90 ללא,קריית מוצקין,2631122,0,03-9545522,כן,יום ו,רגיל,לא,כן,לא,לא,,,32.831744,35.074221,01/02/1949,
10,"בנק לאומי לישראל בע""מ",706,,פרדסיה,הדקל 52 ללא,תל מונד,4060052,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.253432,34.918276,12/10/2010,
10,"בנק לאומי לישראל בע""מ",707,,מרכז עסקים אפק,סוטין 4 אזור תעשיה סגולה,פתח תקווה,4900738,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.101931,34.894363,25/03/1998,19/02/2026
10,"בנק לאומי לישראל בע""מ",709,,עסקים פתח תקווה,יצחק רבין 1 בנין גלובל טאוורס,פתח תקווה,4925110,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.09069,34.862389,07/09/2006,
10,"בנק לאומי לישראל בע""מ",711,,"מרכז חוב""ב צפון",החרושת 9 בית אליר,נשר,3326208,0,03-9545523,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.77774,35.03741,19/01/2011,
10,"בנק לאומי לישראל בע""מ",715,,בנקאות פרטית חורב,חורב 14 אחוזה,חיפה,3434120,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,685,32.785274,34.985881,27/05/2015,11/03/2025
10,"בנק לאומי לישראל בע""מ",719,,קרית ביאליק,קרן היסוד 64 ללא,קריית ביאליק,2705307,0,03-9545522,כן,יום ו,רגיל,לא,כן,לא,לא,,,32.834742,35.088187,01/02/1949,
10,"בנק לאומי לישראל בע""מ",722,,חרפיש,מרכז הכפר 0 ללא,חורפיש,2515500,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,33.015205,35.345542,17/03/2016,
10,"בנק לאומי לישראל בע""מ",725,,עסקים פארק המדע,פרופסור אברהם פצ'ורניק 19 פרויקט יובלים בניין A  קומה 6,נס ציונה,7413015,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,,31.920112,34.806682,14/02/2023,
10,"בנק לאומי לישראל בע""מ",727,,ראש פינה,האגס 0 סנטר הגליל,ראש פינה,1200000,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.96937,35.551041,01/02/1949,
10,"בנק לאומי לישראל בע""מ",729,,יקנעם,התמר 2 קניון דרכים,יקנעם עילית,2068701,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.66011,35.1055,01/02/1949,
10,"בנק לאומי לישראל בע""מ",732,,קצרין,דליות 6 מרכז מסחרי איתן,קצרין,1290000,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.99457,35.689572,01/02/1949,
10,"בנק לאומי לישראל בע""מ",734,,נווה זאב,דרך מצדה 6 שכ' ד,באר שבע,8435803,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.25931,34.79565,26/09/2011,
10,"בנק לאומי לישראל בע""מ",736,,לאומי וי איי פי,"יודפת 2 קש""ב לוד",לוד,7129406,0,03-9545522,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,31.961332,34.900407,16/08/2021,
10,"בנק לאומי לישראל בע""מ",739,,גן יבנה,הרצל 4 ללא,גן יבנה,7080000,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.78937,34.712342,23/10/2006,
10,"בנק לאומי לישראל בע""מ",742,,ראש העין,זהרה אלפסיה 7 מרכז מסחרי שפיר סנטר,ראש העין,4804020,0,03-9545522,כן,יום ו,רגיל,לא,כן,לא,לא,,,32.08563,34.9787,08/05/1997,
10,"בנק לאומי לישראל בע""מ",744,,מרכז עסקים השרון,הצורן 4 בנין 10 קומה 5,נתניה,4366505,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.288237,34.866112,21/12/1997,
10,"בנק לאומי לישראל בע""מ",745,,מרכז עסקים העמקים,מנחם בגין 72 קומה 2,עפולה,1871356,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.602531,35.298222,25/12/2005,
10,"בנק לאומי לישראל בע""מ",746,,מרכז קופות פתח תקוה,רוטשילד 57 ללא,פתח תקווה,4947306,0,03-9545522,כן,יום ו,מיוחד,כן,לא,לא,לא,,,32.08935,34.88104,14/06/2021,
10,"בנק לאומי לישראל בע""מ",747,,שוהם,עמק איילון 30 מרכז מסחרי,שוהם,5296000,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32,34.9467,24/12/1997,
10,"בנק לאומי לישראל בע""מ",748,,מרכז עסקים דן,דרך מנחם בגין 7 בית גיבור,רמת גן,5268108,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.085305,34.800169,09/11/2018,
10,"בנק לאומי לישראל בע""מ",749,,מרכז ייעוץ רמת השרון,סוקולוב 69 ללא,רמת השרון,4723630,0,03-9545523,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.14599,34.800169,25/09/2017,
10,"בנק לאומי לישראל בע""מ",751,,מרכז יייעוץ בהשקעות ים,הר חוצבים 1 קריית המדע,ירושלים,7019900,0,03-9545522,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,31.800461,34.83836,15/07/2016,
10,"בנק לאומי לישראל בע""מ",752,,מעלה אדומים,קדם 5 קניון מעלה אדומים (קומה 3),מעלה אדומים,9845203,0,03-9545522,כן,יום ו,רגיל,לא,כן,לא,לא,,,31.77164,35.29883,21/09/1983,
10,"בנק לאומי לישראל בע""מ",753,,עסקים ראש פינה,האגס 0 סנטר הגליל,ראש פינה,1200000,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.96937,35.551041,07/07/2024,
10,"בנק לאומי לישראל בע""מ",756,,מרכז ייעוץ השק' שפלה,הרצל 200 ללא,רחובות,7627005,0,03-9545522,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,31.899218,34.810393,01/09/2015,
10,"בנק לאומי לישראל בע""מ",757,,ג'לג'וליה,הרחוב הראשי 5333 60 ללא,ג'לג'וליה,4585000,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.152286,34.956898,01/02/1949,
10,"בנק לאומי לישראל בע""מ",758,,ערד,חן 4 המרכז המסחרי,ערד,8903110,0,03-9545522,כן,יום ו,רגיל,לא,כן,לא,לא,,,31.26027,35.21537,01/02/1949,
10,"בנק לאומי לישראל בע""מ",761,,גוש חלב,מרכז הכפר 0 ללא,ג'ש (גוש חלב),1387200,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,33.022306,35.446472,09/03/2016,
10,"בנק לאומי לישראל בע""מ",766,,בית וגן,שדרות הרצל 106 בית הכרם,ירושלים,9618702,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.779408,35.187216,01/02/1949,
10,"בנק לאומי לישראל בע""מ",767,,מרכז עסקים חולון,המשביר 1 אזור התעשיה,חולון,5885214,0,076-8676799,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.01544,34.80159,12/10/2018,
10,"בנק לאומי לישראל בע""מ",773,,מרכז ייעוץ הרצליה,בן גוריון 2 ללא,הרצלייה,4678501,0,03-9545522,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.167061,34.842559,05/09/2017,
10,"בנק לאומי לישראל בע""מ",780,,בנקאות פרטית בינלאומית ירושלים,דוד המלך 19 ללא,ירושלים,9410143,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,,31.775016,35.222045,01/02/1949,
10,"בנק לאומי לישראל בע""מ",781,,מרכז שירות בת-ים,שדרות העצמאות 67 ללא,בת ים,5931501,0,03-9545522,כן,יום א,מיוחד,כן,לא,לא,לא,,,32.02828,34.74846,15/04/2019,
10,"בנק לאומי לישראל בע""מ",783,,עסקים הרצליה,משכית 14 הרצליה פיתוח,הרצלייה,4673332,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.16458,34.81079,13/03/2003,
10,"בנק לאומי לישראל בע""מ",785,,תלפיות,התנופה 12 ללא,ירושלים,9342210,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.751136,35.214803,01/02/1949,
10,"בנק לאומי לישראל בע""מ",789,,אופקים,יהדות דרום אפריקה 14 ללא,אופקים,8757313,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.31547,34.78528,01/02/1949,
10,"בנק לאומי לישראל בע""מ",790,,נתיבות,בעלי מלאכה 5 צים סנטר,נתיבות,8776201,0,03-9545522,כן,יום ו,רגיל,לא,כן,לא,לא,,,31.41858,34.59901,01/02/1949,
10,"בנק לאומי לישראל בע""מ",791,,טורעאן,מרכז הכפר 0 ללא,טורעאן,1695000,0,03-9545522,כן,יום א,רגיל,לא,לא,לא,לא,,,32.776962,35.376212,24/02/2016,
10,"בנק לאומי לישראל בע""מ",792,,נחף,מרכז הכפר נחף 0 ללא,נחף,2013700,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.933786,35.317808,22/02/2016,
10,"בנק לאומי לישראל בע""מ",795,,פקיעין,כביש ראשי כיכר פקיעין מערבי 0 ללא,פקיעין (בוקייעה),2491400,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.981616,35.329256,14/03/2016,
10,"בנק לאומי לישראל בע""מ",797,2,שלוחת קרית ארבע,כלב בן יפונה 0 כיכר מלכות דוד,קריית ארבע,9010000,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.53172,35.11519,24/11/2002,
10,"בנק לאומי לישראל בע""מ",797,,גבעת אורנים,עגנון 20 ללא,ירושלים,9358931,0,03-9545522,כן,יום ו,רגיל,לא,כן,לא,לא,,,31.76093,35.20457,01/02/1949,
10,"בנק לאומי לישראל בע""מ",800,,מרכזי,אבא הלל סילבר 3 קרית שירותי בלל,לוד,7129404,0,03-9545522,כן,יום ש,מיוחד,לא,לא,לא,לא,,,31.963143,34.901649,01/02/1949,
10,"בנק לאומי לישראל בע""מ",801,,יפו,מרזוק ועזר 11 ללא,תל אביב -יפו,6802138,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.05519,34.75838,01/02/1949,
10,"בנק לאומי לישראל בע""מ",803,,ביאליק (תושבי חוץ),אבן גבירול 71 סניף כיכר רבין,תל אביב -יפו,6416202,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.082662,34.781203,01/02/1949,
10,"בנק לאומי לישראל בע""מ",805,,עסקים פלורנטין,אליפלט 26 ללא,תל אביב -יפו,6608026,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.057806,34.764157,01/02/1949,
10,"בנק לאומי לישראל בע""מ",806,,לב דיזנגוף,המלך ג'ורג' 61 ללא,תל אביב -יפו,6433712,0,03-9545522,כן,יום ו,רגיל,לא,כן,לא,לא,,,32.07529,34.77588,01/02/1949,
10,"בנק לאומי לישראל בע""מ",811,,עסקים לב תל אביב,מונטיפיורי 31 קומת קרקע,תל אביב -יפו,6520101,0,03-9545522,כן,יום ו,מיוחד,לא,לא,כן,כן,,,32.065872,34.773482,01/02/1949,
10,"בנק לאומי לישראל בע""מ",814,,יד אליהו,השלושה 9 בסמוך להיכל נוקיה,תל אביב -יפו,6706065,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.062037,34.790473,01/02/1949,
10,"בנק לאומי לישראל בע""מ",816,,כיכר רבין,אבן גבירול 71 ללא,תל אביב -יפו,6416202,0,03-9545522,כן,יום ו,רגיל,לא,כן,לא,לא,,,32.082662,34.781203,01/02/1949,
10,"בנק לאומי לישראל בע""מ",817,,מרכז עסקים תל אביב,הארבעה 19 ללא,תל אביב -יפו,6713308,0,03-9545522,כן,יום ו,מיוחד,לא,לא,כן,כן,,,32.070425,34.786873,01/02/1949,
10,"בנק לאומי לישראל בע""מ",818,,לאומי VIP,שמשון 7 בית גטר,פתח תקווה,4952706,0,03-9545519,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,678,32.095314,34.863451,28/02/2019,31/12/2024
10,"בנק לאומי לישראל בע""מ",820,,אום אל פחם,מתחם סבן SEVEN  כניסה לעיר 0 מפלס תחתון,אום אל-פחם,3001000,0,03-9545522,כן,יום ו,רגיל,לא,כן,לא,לא,,,32.533801,35.149105,20/03/2016,
10,"בנק לאומי לישראל בע""מ",821,,מרכז קופות תל אביב,שדרות הר ציון 106 ללא,תל אביב -יפו,6653461,0,03-9545522,כן,יום א,מיוחד,כן,לא,לא,לא,,,32.05125,34.77394,01/02/1949,
10,"בנק לאומי לישראל בע""מ",825,,כפר מנדא,הכניסה לכפר 0 ללא,כפר מנדא,1790700,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.808666,35.261844,15/02/2016,
10,"בנק לאומי לישראל בע""מ",826,,מרכז פנסיוני חיפה,שדרות הנשיא 123 הר הכרמל,חיפה,3463411,0,03-9545522,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.80411,34.98769,12/03/2012,
10,"בנק לאומי לישראל בע""מ",827,,עסקים חולון,המלאכה 6 בנין הכשרה קומה 6,חולון,5881503,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.02039,34.80443,01/02/1949,
10,"בנק לאומי לישראל בע""מ",828,,עסקים פסגת השרון,הטחנה 1 מגדל מניבים קומה 4,כפר סבא,4453001,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.1737,34.89008,12/04/2022,
10,"בנק לאומי לישראל בע""מ",831,,טמרה,כניסה לעיר טמרה 0 ללא,טמרה,3081100,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.856644,35.177355,29/02/2016,
10,"בנק לאומי לישראל בע""מ",832,,פנקס,פנקס 48 ללא,תל אביב -יפו,6226112,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.090836,34.788827,01/02/1949,
10,"בנק לאומי לישראל בע""מ",833,,רמת אביב אינשטיין,ברודצקי 43 ללא,תל אביב -יפו,6905233,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.11197,34.797026,01/02/1949,
10,"בנק לאומי לישראל בע""מ",835,,תל מונד,הדקל 52 ללא,תל מונד,4060052,0,03-9545522,כן,יום ו,רגיל,לא,כן,לא,לא,,,32.253432,34.918276,01/02/1949,
10,"בנק לאומי לישראל בע""מ",837,,יהוד,דרך העצמאות 54 ללא,יהוד-מונוסון,5636001,0,03-9545522,כן,יום ו,רגיל,לא,כן,לא,לא,,,32.028098,34.891124,01/02/1949,
10,"בנק לאומי לישראל בע""מ",838,,נאות אפקה,קהילת סלוניקי 7 ללא,תל אביב -יפו,6951307,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.113983,34.824533,01/02/1949,
10,"בנק לאומי לישראל בע""מ",840,,נצרת,הגליל 16 ללא,נצרת,1641116,0,03-9545522,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.705602,35.303809,17/02/2016,
10,"בנק לאומי לישראל בע""מ",841,,כפר ערערה,הרחוב הראשי 0 ללא,ערערה,3002600,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.500191,35.08883,22/03/2016,
10,"בנק לאומי לישראל בע""מ",842,,עסקים שפרעם,כמאל גונבלאט 0 ליד קופת חולים מכבי בשכונת אל עין,שפרעם,2020000,0,03-9545522,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.81073,35.16496,09/03/2016,
10,"בנק לאומי לישראל בע""מ",843,,קרית אונו,זיידמן 2 ללא,קריית אונו,5523804,0,03-9545522,כן,יום ו,רגיל,לא,כן,לא,לא,,,32.060793,34.861467,01/02/1949,
10,"בנק לאומי לישראל בע""מ",844,,כפר שמריהו,בן גוריון 2 ללא,הרצלייה,4678501,0,03-9545522,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.167061,34.842559,01/02/1949,
10,"בנק לאומי לישראל בע""מ",845,,"מרכז יעוץ השקעות ב""ש",דוד בן גוריון 37 הנחתום 10  בנין G7 קומה 3,באר שבע,8424905,0,03-9545522,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,31.25487,34.8136,02/04/2017,
10,"בנק לאומי לישראל בע""מ",847,,"מרכז פנסיוני ת""א",פנקס 48 ללא,תל אביב -יפו,6226112,0,076-8689199,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.09087,34.78895,01/03/2019,
